load,collision_rate,delivery_ratio,latency_norm,queue_occupancy,cw_min_norm,mult_norm,action_cw_min,action_cw_max,action_aifs,action_txop,reward,next_load,next_collision_rate,next_delivery_ratio,next_latency_norm,next_queue_occupancy,next_cw_min_norm,next_mult_norm,done
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.110119,0.095875,0.200000,-0.294118,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.237103,0.353706,-0.200000,-0.705882,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.237103,0.205462,1.000000,0.196078,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.999008,0.000000,1.000000,0.803922,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,-0.000992,0.447968,0.600000,0.392157,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.014881,0.372608,-0.600000,-0.352941,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,-0.000992,0.876115,-1.000000,-0.156863,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.000000,0.200000,0.784314,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.000000,0.200000,0.274510,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.046627,0.217482,0.600000,-1.000000,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.237103,0.925878,-1.000000,0.745098,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.000000,0.200000,0.176471,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.237103,0.000000,-1.000000,0.627451,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.110119,0.064660,-1.000000,0.745098,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.046627,0.984391,-0.200000,-0.627451,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.014881,0.407855,-0.600000,-0.117647,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.237103,0.170351,-0.200000,-0.333333,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.999008,0.000000,-0.200000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999008,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.050682,-0.600000,0.803922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.110119,0.187291,0.200000,-0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.598441,0.600000,0.862745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,-0.000992,0.934589,-1.000000,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.110119,0.344482,-1.000000,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.014881,0.659617,1.000000,-0.254902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014881,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.795322,-0.600000,0.901961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.110119,0.096990,1.000000,-0.686275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.000000,-1.000000,-0.156863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.999008,0.500000,0.491071,0.851852,-1.000000,0.019608,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0.999008,0.000000,0.600000,0.666667,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0.999008,0.000000,-1.000000,0.215686,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0.046627,0.770031,-0.200000,0.333333,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.046627,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,-0.000992,0.500000,0.491071,0.033138,-0.600000,0.470588,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0
