protocol,num_nodes,offered_load,seed,throughput_mbps_per_node,delivery_ratio,collision_rate,avg_latency_ms,fairness,crit_throughput,crit_delivery_ratio,crit_collision_rate,crit_avg_latency_ms,crit_fairness,be_throughput,be_delivery_ratio,be_collision_rate,be_avg_latency_ms,be_fairness,avg_cw_min,avg_cw_max,avg_aifsn,avg_cw_min_vo,avg_cw_max_vo,avg_cw_min_be,avg_cw_max_be
SAC,10,0.5,7,0.1235,1.0000,0.0000,1.4124,1.0000,0.0559,1.0000,0.0000,1.4891,1.0000,0.0675,1.0000,0.0000,0.6543,1.0000,31.0000,127.0000,3.0000,1023.0000,1023.0000,31.0000,127.0000
